name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Variibacter gotjawalensis	1333996	S	16	0	16	0.00000
Rhizobium sp. BG4	2613770	S	11	1	12	0.00000
Rhizobium sp. NIBRBAC000502774	2590777	S	6	9	15	0.00000
Rhizobium sp. 11515TR	2028343	S	6	0	6	0.00000
Rhizobium sp. CIAT894	2020312	S	6	1	7	0.00000
Rhizobium sp. ADMK78	1813451	S	6	0	6	0.00000
Rhizobium sp. 007	2785056	S	5	6	11	0.00000
Rhizobium sp. NZLR1	2731096	S	5	1	6	0.00000
Rhizobium sp. WL3	2603277	S	5	0	5	0.00000
Rhizobium sp. NXC24	2048897	S	5	0	5	0.00000
Rhizobium sp. ACO-34A	1571470	S	4	0	4	0.00000
Rhizobium sp. TAL182	2020313	S	3	7	10	0.00000
Rhizobium sp. NXC14	1981173	S	3	0	3	0.00000
Rhizobium sp. Khangiran2	1435607	S	2	2	4	0.00000
Rhizobium sp. Kim5	2020311	S	2	3	5	0.00000
Rhizobium sp. Y9	1914541	S	1	5	6	0.00000
Rhizobium sp. NLR16a	2731112	S	1	0	1	0.00000
Rhizobium sp. N324	1703969	S	1	9	10	0.00000
Rhizobium sp. S41	1869170	S	1	12	13	0.00000
Rhizobium leguminosarum	384	S	37	23	60	0.00000
Rhizobium etli	29449	S	10	4	14	0.00000
Rhizobium tropici	398	S	7	3	10	0.00000
Rhizobium lusitanum	293958	S	7	0	7	0.00000
Rhizobium oryzihabitans	2267833	S	7	7	14	0.00000
Rhizobium flavum	1335061	S	7	4	11	0.00000
Rhizobium daejeonense	240521	S	6	3	9	0.00000
Rhizobium favelukesii	348824	S	6	1	7	0.00000
Rhizobium pseudoryzae	379684	S	6	0	6	0.00000
Rhizobium jaguaris	1312183	S	6	0	6	0.00000
Rhizobium phaseoli	396	S	5	9	14	0.00000
Rhizobium rosettiformans	1368430	S	5	3	8	0.00000
Rhizobium pusense	648995	S	5	19	24	0.00000
Rhizobium lentis	1138194	S	4	0	4	0.00000
Rhizobium indicum	2583231	S	4	3	7	0.00000
Rhizobium gallicum	56730	S	4	1	5	0.00000
Rhizobium rhizoryzae	451876	S	3	0	3	0.00000
Rhizobium bangladeshense	1138189	S	2	0	2	0.00000
Rhizobium binae	1138190	S	2	0	2	0.00000
Rhizobium acidisoli	1538158	S	2	1	3	0.00000
Rhizobium hidalgonense	1538159	S	1	2	3	0.00000
Agrobacterium tumefaciens	358	S	19	17	36	0.00000
Agrobacterium fabrum	1176649	S	1	2	3	0.00000
Agrobacterium vitis	373	S	14	1	15	0.00000
Agrobacterium rubi	28099	S	13	3	16	0.00000
Agrobacterium sp. MA01	2664893	S	3	4	7	0.00000
Agrobacterium sp. RAC06	1842536	S	1	1	2	0.00000
Agrobacterium larrymoorei	160699	S	5	0	5	0.00000
Agrobacterium rhizogenes	359	S	4	8	12	0.00000
Neorhizobium galegae	399	S	21	0	21	0.00000
Neorhizobium sp. NCHU2750	1825976	S	9	1	10	0.00000
Neorhizobium sp. SOG26	2060726	S	9	1	10	0.00000
Sinorhizobium fredii	380	S	19	17	36	0.00000
Sinorhizobium meliloti	382	S	18	6	24	0.00000
Sinorhizobium sp. RAC02	1842534	S	12	1	13	0.00000
Sinorhizobium sp. M14	430451	S	2	9	11	0.00000
Sinorhizobium sp. LM21	1449788	S	2	0	2	0.00000
Sinorhizobium sp. BG8	2613773	S	2	0	2	0.00000
Sinorhizobium medicae	110321	S	4	0	4	0.00000
Sinorhizobium americanum	194963	S	3	0	3	0.00000
Ensifer sp. PDNC004	2811423	S	14	5	19	0.00000
Ensifer adhaerens	106592	S	12	3	15	0.00000
Ensifer mexicanus	375549	S	8	0	8	0.00000
Ensifer sojae	716925	S	6	2	8	0.00000
Ensifer alkalisoli	1752398	S	3	0	3	0.00000
Georhizobium profundi	2341112	S	13	3	16	0.00000
Shinella sp. HZN7	879274	S	8	5	13	0.00000
Shinella sp. PSBB067	2715959	S	3	2	5	0.00000
Liberibacter crescens	1273132	S	6	0	6	0.00000
Candidatus Liberibacter africanus	34020	S	2	0	2	0.00000
Candidatus Liberibacter americanus	309868	S	1	0	1	0.00000
Candidatus Liberibacter solanacearum	556287	S	1	0	1	0.00000
Kaistia sp. 32K	2795690	S	10	1	11	0.00000
Ciceribacter thiooxidans	1969821	S	2	0	2	0.00000
Mesorhizobium sp. N3	675281	S	14	2	16	0.00000
Mesorhizobium sp. Pch-S	2082387	S	11	1	12	0.00000
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	2493678	S	10	3	13	0.00000
Mesorhizobium sp. 131-2-1	2744518	S	9	4	13	0.00000
Mesorhizobium sp. 8	2584466	S	9	1	10	0.00000
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	2493675	S	9	3	12	0.00000
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	S	9	3	12	0.00000
Mesorhizobium sp. J8	2777475	S	8	1	9	0.00000
Mesorhizobium sp. DCY119	2108445	S	8	1	9	0.00000
Mesorhizobium sp. NZP2077	2483404	S	7	1	8	0.00000
Mesorhizobium sp. INR15	2654248	S	6	0	6	0.00000
Mesorhizobium sp. L-2-11	2744521	S	5	1	6	0.00000
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	S	5	1	6	0.00000
Mesorhizobium sp. 113-3-9	2744517	S	5	3	8	0.00000
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	2493669	S	4	2	6	0.00000
Mesorhizobium sp. NBSH29	2654249	S	4	0	4	0.00000
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1	2493671	S	4	2	6	0.00000
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	2493672	S	4	1	5	0.00000
Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	2493679	S	4	1	5	0.00000
Mesorhizobium sp. 113-3-3	2744516	S	3	1	4	0.00000
Mesorhizobium sp. AA22	1854057	S	3	2	5	0.00000
Mesorhizobium sp. L-8-3	2744522	S	3	9	12	0.00000
Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1	2493674	S	3	7	10	0.00000
Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1	2493673	S	3	0	3	0.00000
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	2493670	S	3	6	9	0.00000
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	S	2	0	2	0.00000
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	2493677	S	2	0	2	0.00000
Mesorhizobium sp. NZP2298	2483403	S	2	1	3	0.00000
Mesorhizobium sp. 113-1-2	2744515	S	1	3	4	0.00000
Mesorhizobium sp. 131-2-5	2744519	S	1	9	10	0.00000
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	S	1	0	1	0.00000
Mesorhizobium sp. L-8-10	2744523	S	1	3	4	0.00000
Mesorhizobium loti	381	S	9	13	22	0.00000
Mesorhizobium oceanicum	1670800	S	6	1	7	0.00000
Mesorhizobium amorphae	71433	S	5	1	6	0.00000
Mesorhizobium opportunistum	593909	S	5	1	6	0.00000
Mesorhizobium ciceri	39645	S	4	6	10	0.00000
Mesorhizobium erdmanii	1777866	S	4	1	5	0.00000
Mesorhizobium huakuii	28104	S	3	1	4	0.00000
Mesorhizobium australicum	536018	S	3	1	4	0.00000
Mesorhizobium japonicum	2066070	S	1	0	1	0.00000
Aminobacter sp. MSH1	374606	S	6	3	9	0.00000
Aminobacter sp. MDW-2	2666139	S	1	11	12	0.00000
Aminobacter aminovorans	83263	S	1	7	8	0.00000
Nitratireductor sp. SY7	2599600	S	7	1	8	0.00000
Nitratireductor sp. OM-1	1756988	S	6	0	6	0.00000
Hoeflea sp. IMCC20628	1620421	S	8	0	8	0.00000
Hoeflea phototrophica	244596	S	2	0	2	0.00000
Phyllobacterium sp. 628	2718938	S	5	0	5	0.00000
Phyllobacterium zundukense	1867719	S	4	0	4	0.00000
Chelativorans sp. BNC1	266779	S	7	1	8	0.00000
Oricola thermophila	2742145	S	7	0	7	0.00000
Salaquimonas pukyongi	2712698	S	5	0	5	0.00000
Roseitalea porphyridii	1852022	S	4	0	4	0.00000
Lentilitoribacter sp. Alg239-R112	2305987	S	1	0	1	0.00000
Methylobacterium sp. WL1	2603276	S	26	2	28	0.00000
Methylobacterium sp. 4-46	426117	S	16	1	17	0.00000
Methylobacterium sp. 17Sr1-43	2202828	S	11	1	12	0.00000
Methylobacterium sp. AMS5	925818	S	6	2	8	0.00000
Methylobacterium sp. DM1	2067957	S	5	10	15	0.00000
Methylobacterium sp. C1	1479019	S	4	17	21	0.00000
Methylobacterium sp. 17Sr1-1	2202826	S	3	0	3	0.00000
Methylobacterium sp. XJLW	739141	S	2	22	24	0.00000
Methylobacterium brachiatum	269660	S	16	4	20	0.00000
Methylobacterium aquaticum	270351	S	13	3	16	0.00000
Methylobacterium durans	2202825	S	13	1	14	0.00000
Methylobacterium nodulans	114616	S	12	0	12	0.00000
Methylobacterium currus	2051553	S	12	3	15	0.00000
Methylobacterium mesophilicum	39956	S	10	0	10	0.00000
Methylobacterium terrae	2202827	S	9	2	11	0.00000
Methylobacterium indicum	1775910	S	7	2	9	0.00000
Methylobacterium phyllosphaerae	418223	S	1	2	3	0.00000
Methylorubrum populi	223967	S	27	9	36	0.00000
Methylorubrum extorquens	408	S	15	19	34	0.00000
Microvirga ossetica	1882682	S	19	2	21	0.00000
Microvirga sp. VF16	2807101	S	13	1	14	0.00000
Microvirga sp. 17 mud 1-3	2082949	S	3	0	3	0.00000
Microvirga thermotolerans	2651334	S	7	1	8	0.00000
Devosia sp. S02	2657486	S	22	2	24	0.00000
Devosia sp. A16	1736675	S	17	1	18	0.00000
Devosia sp. G19	2801335	S	15	1	16	0.00000
Devosia sp. I507	2083786	S	8	1	9	0.00000
Devosia sp. D6-9	2664417	S	8	8	16	0.00000
Devosia sp. LEGU1	2774137	S	7	0	7	0.00000
Devosia sp. 1566	2499144	S	6	0	6	0.00000
Devosia sp. MC521	2759954	S	3	0	3	0.00000
Devosia ginsengisoli	400770	S	13	2	15	0.00000
Hyphomicrobium denitrificans	53399	S	25	2	27	0.00000
Hyphomicrobium sp. MC1	717785	S	18	0	18	0.00000
Hyphomicrobium nitrativorans	1427356	S	14	0	14	0.00000
Rhodoplanes sp. Z2-YC6860	674703	S	38	2	40	0.00000
Aquabacter sp. L1I39	2820278	S	15	1	16	0.00000
Blastochloris tepida	2233851	S	8	1	9	0.00000
Blastochloris viridis	1079	S	7	1	8	0.00000
Methyloceanibacter caenitepidi	1384459	S	7	2	9	0.00000
Methyloceanibacter sp. wino2	2170729	S	4	1	5	0.00000
Rhodomicrobium vannielii	1069	S	11	0	11	0.00000
Youhaiella tibetensis	1447062	S	8	0	8	0.00000
Maritalea myrionectae	454601	S	7	0	7	0.00000
Methyloligella sp. GL2	2742204	S	7	0	7	0.00000
Candidatus Filomicrobium marinum	1608628	S	5	0	5	0.00000
Pelagibacterium halotolerans	531813	S	5	0	5	0.00000
Caenibius tardaugens	169176	S	4	6	10	0.00000
Paradevosia shaoguanensis	1335043	S	1	1	2	0.00000
Pseudolabrys taiwanensis	331696	S	26	3	29	0.00000
Pseudolabrys sp. FHR47	2562284	S	18	2	20	0.00000
Starkeya sp. ORNL1	2709380	S	16	2	18	0.00000
Starkeya novella	921	S	11	4	15	0.00000
Azorhizobium caulinodans	7	S	16	2	18	0.00000
Ancylobacter sp. TS-1	1850374	S	14	5	19	0.00000
Ancylobacter pratisalsi	1745854	S	2	0	2	0.00000
Labrys sp. KNU-23	2789216	S	13	0	13	0.00000
Xanthobacter sp. YN2	2528964	S	12	4	16	0.00000
Methylocystis rosea	173366	S	20	3	23	0.00000
Methylocystis bryophila	655015	S	10	0	10	0.00000
Methylocystis parvus	134	S	8	0	8	0.00000
Methylocystis heyeri	391905	S	8	0	8	0.00000
Methylocystis sp. SC2	187303	S	7	2	9	0.00000
Methylosinus trichosporium	426	S	8	1	9	0.00000
Methylosinus sp. C49	2699395	S	3	0	3	0.00000
Martelella mediterranea	293089	S	13	5	18	0.00000
Martelella sp. AD-3	686597	S	2	6	8	0.00000
Martelella lutilitoris	2583532	S	6	4	10	0.00000
Martelella endophytica	1486262	S	5	0	5	0.00000
Aureimonas sp. AU20	1349819	S	10	1	11	0.00000
Aureimonas sp. OT7	2816454	S	6	6	12	0.00000
Aureimonas sp. LMG 31693	2758041	S	3	0	3	0.00000
Aureimonas populi	1701758	S	14	1	15	0.00000
Labrenzia sp. VG12	2021862	S	5	0	5	0.00000
Labrenzia sp. THAF82	2587861	S	3	0	3	0.00000
Labrenzia sp. PHM005	2590016	S	3	0	3	0.00000
Labrenzia sp. CP4	1674922	S	2	2	4	0.00000
Labrenzia alexandrii	388408	S	4	0	4	0.00000
Labrenzia aggregata	187304	S	2	1	3	0.00000
Stappia indica	538381	S	14	2	16	0.00000
Stappia sp. ES.058	1881061	S	6	0	6	0.00000
Pannonibacter phragmitetus	121719	S	15	15	30	0.00000
Pseudovibrio sp. FO-BEG1	911045	S	4	0	4	0.00000
Pseudorhodoplanes sinuspersici	1235591	S	24	1	25	0.00000
Nordella sp. HKS 07	2712222	S	15	0	15	0.00000
Hartmannibacter diazotrophicus	1482074	S	8	1	9	0.00000
Candidatus Hodgkinia cicadicola	573658	S	1	0	1	0.00000
Bartonella sp. HY038	2759660	S	4	1	5	0.00000
Bartonella sp. WD16.2	1933904	S	1	2	3	0.00000
Bartonella apis	1686310	S	6	0	6	0.00000
Bartonella bovis	155194	S	6	1	7	0.00000
Bartonella birtlesii	111504	S	3	0	3	0.00000
Bartonella krasnovii	2267275	S	3	1	4	0.00000
Bartonella ancashensis	1318743	S	3	0	3	0.00000
Bartonella henselae	38323	S	3	0	3	0.00000
Bartonella grahamii	33045	S	2	0	2	0.00000
Bartonella alsatica	52764	S	1	0	1	0.00000
Bartonella tribocorum	85701	S	1	1	2	0.00000
Bartonella bacilliformis	774	S	1	0	1	0.00000
Bartonella schoenbuchensis	165694	S	1	0	1	0.00000
Bartonella elizabethae	807	S	1	2	3	0.00000
Brucella sp. BO2	693750	S	2	5	7	0.00000
Brucella sp. 10RB9215	1149953	S	1	1	2	0.00000
Brucella sp. 09RB8910	1844051	S	1	1	2	0.00000
Brucella sp. 6810	2769351	S	1	2	3	0.00000
Brucella intermedia	94625	S	6	0	6	0.00000
[Ochrobactrum] quorumnocens	271865	S	4	0	4	0.00000
Brucella pseudogrignonensis	419475	S	4	2	6	0.00000
Brucella pituitosa	571256	S	3	1	4	0.00000
Brucella anthropi	529	S	2	6	8	0.00000
Ochrobactrum sp. MT180101	2726427	S	4	13	17	0.00000
Pyruvatibacter mobilis	1712261	S	26	2	28	0.00000
Parvibaculum lavamentivorans	256618	S	11	5	16	0.00000
Candidatus Phaeomarinobacter ectocarpi	1458461	S	5	0	5	0.00000
Methylocella tundrae	227605	S	12	0	12	0.00000
Methylocella silvestris	199596	S	9	0	9	0.00000
Beijerinckia indica	533	S	8	0	8	0.00000
Methylovirgula ligni	569860	S	8	0	8	0.00000
Chelatococcus daeguensis	444444	S	10	5	15	0.00000
Chelatococcus sp. CO-6	1702325	S	7	3	10	0.00000
Breoghania sp. L-A4	2304600	S	18	1	19	0.00000
Cohaesibacter sp. ES.047	1798205	S	2	0	2	0.00000
Lichenihabitans psoromatis	2528642	S	14	0	14	0.00000
Sphingomonas sp. PAMC26645	2565555	S	127	19	146	0.00000
Sphingomonas sp. HMP9	1517554	S	74	15	89	0.00000
Sphingomonas sp. AAP5	1523415	S	36	6	42	0.00000
Sphingomonas sp. FARSPH	2219696	S	24	12	36	0.00000
Sphingomonas sp. CL5.1	2653203	S	20	4	24	0.00000
Sphingomonas sp. NBWT7	2596913	S	20	4	24	0.00000
Sphingomonas sp. Cra20	1327635	S	20	1	21	0.00000
Sphingomonas sp. HMP6	1517551	S	20	1	21	0.00000
Sphingomonas sp. LK11	1390395	S	19	3	22	0.00000
Sphingomonas sp. XS-10	2599297	S	18	0	18	0.00000
Sphingomonas sp. LM7	1938607	S	18	1	19	0.00000
Sphingomonas sp. MK52	2711156	S	16	0	16	0.00000
Sphingomonas sp. AP4-R1	2735134	S	15	0	15	0.00000
Sphingomonas sp. C33	2698679	S	13	0	13	0.00000
Sphingomonas sp. NIC1	1961362	S	11	14	25	0.00000
Sphingomonas sp. HDW15A	2714942	S	10	0	10	0.00000
Sphingomonas sp. DH-S5	2759526	S	10	0	10	0.00000
Sphingomonas sp. MM-1	745310	S	9	10	19	0.00000
Sphingomonas sp. C8-2	2492837	S	8	6	14	0.00000
Sphingomonas sp. IC081	304378	S	8	24	32	0.00000
Sphingomonas sp. KC8	1030157	S	7	2	9	0.00000
Sphingomonas sp. LMO-1	2681549	S	6	0	6	0.00000
Sphingomonas sp. sand1-3	2764186	S	5	0	5	0.00000
Sphingomonas sp. HDW15C	2714944	S	5	0	5	0.00000
Sphingomonas sp. YZ-8	2319844	S	5	0	5	0.00000
Sphingomonas sp. HDW15B	2714943	S	2	0	2	0.00000
Sphingomonas sp. ERG5	1381597	S	1	0	1	0.00000
Sphingomonas sp. SH	849864	S	1	12	13	0.00000
Sphingomonas koreensis	93064	S	36	22	58	0.00000
Sphingomonas alpina	653931	S	33	0	33	0.00000
Sphingomonas melonis	152682	S	29	81	110	0.00000
Sphingomonas panacisoli	1813879	S	29	1	30	0.00000
Sphingomonas panacis	1560345	S	28	1	29	0.00000
Sphingomonas hengshuiensis	1609977	S	27	0	27	0.00000
Sphingomonas wittichii	160791	S	24	12	36	0.00000
Sphingomonas taxi	1549858	S	19	1	20	0.00000
Sphingomonas lacunae	2698828	S	19	0	19	0.00000
Sphingomonas sanxanigenens	397260	S	15	6	21	0.00000
Sphingomonas insulae	424800	S	12	1	13	0.00000
Sphingomonas paucimobilis	13689	S	12	4	16	0.00000
Sphingomonas ginsengisoli An et al. 2013	363835	S	11	0	11	0.00000
Sphingomonas sediminicola	386874	S	9	0	9	0.00000
Sphingomonas lutea	1045317	S	9	0	9	0.00000
Sphingomonas rhizophila	2071607	S	9	0	9	0.00000
Sphingomonas daechungensis	1176646	S	6	0	6	0.00000
Sphingomonas xanthus	2594473	S	5	0	5	0.00000
Sphingobium sp. YG1	2082188	S	73	25	98	0.00000
Sphingobium sp. KCTC 72723	2733867	S	46	2	48	0.00000
Sphingobium sp. RAC03	1843368	S	18	2	20	0.00000
Sphingobium sp. SCG-1	2072936	S	18	0	18	0.00000
Sphingobium sp. CAP-1	2676077	S	18	12	30	0.00000
Sphingobium sp. EP60837	1855519	S	13	2	15	0.00000
Sphingobium sp. TKS	1315974	S	12	16	28	0.00000
Sphingobium sp. SYK-6	627192	S	9	2	11	0.00000
Sphingobium sp. MI1205	407020	S	7	11	18	0.00000
Sphingobium sp. PAMC28499	2565554	S	7	5	12	0.00000
Sphingobium sp. Cam5-1	2789327	S	7	2	9	0.00000
Sphingobium sp. YBL2	484429	S	3	12	15	0.00000
Sphingobium sp. LF-16	2185111	S	2	16	18	0.00000
Sphingobium sp. RSMS	520734	S	1	3	4	0.00000
Sphingobium hydrophobicum	1673076	S	27	22	49	0.00000
Sphingobium yanoikuyae	13690	S	24	25	49	0.00000
Sphingobium amiense	135719	S	12	20	32	0.00000
Sphingobium japonicum	332056	S	10	4	14	0.00000
Sphingobium chlorophenolicum	46429	S	8	4	12	0.00000
Sphingobium cloacae	120107	S	7	12	19	0.00000
Sphingobium baderi	1332080	S	7	11	18	0.00000
Sphingobium herbicidovorans	76947	S	2	1	3	0.00000
Sphingobium fuliginis	336203	S	2	4	6	0.00000
Sphingobium barthaii	1054037	S	1	1	2	0.00000
Novosphingobium sp. P6W	1609758	S	60	3	63	0.00000
Novosphingobium sp. ABRDHK2	2571749	S	34	12	46	0.00000
Novosphingobium sp. THN1	1016987	S	33	6	39	0.00000
Novosphingobium sp. Gsoil 351	2675225	S	22	0	22	0.00000
Novosphingobium sp. ES2-1	2780074	S	21	7	28	0.00000
Novosphingobium sp. PP1Y	702113	S	16	11	27	0.00000
Novosphingobium sp. KA1	164608	S	7	17	24	0.00000
Novosphingobium ginsenosidimutans	1176536	S	30	1	31	0.00000
Novosphingobium resinovorum	158500	S	28	15	43	0.00000
Novosphingobium aromaticivorans	48935	S	24	8	32	0.00000
Novosphingobium pentaromativorans	205844	S	12	17	29	0.00000
Sphingopyxis sp. 113P3	292913	S	29	12	41	0.00000
Sphingopyxis sp. EG6	1874061	S	22	6	28	0.00000
Sphingopyxis sp. FD7	1914525	S	16	4	20	0.00000
Sphingopyxis sp. OPL5	2486273	S	15	1	16	0.00000
Sphingopyxis sp. QXT-31	1357916	S	10	2	12	0.00000
Sphingopyxis sp. PAMC25046	2565556	S	9	2	11	0.00000
Sphingopyxis sp. MG	1866325	S	8	28	36	0.00000
Sphingopyxis sp. LPB0140	1913578	S	3	0	3	0.00000
Sphingopyxis terrae	33052	S	39	8	47	0.00000
Sphingopyxis macrogoltabida	33050	S	32	10	42	0.00000
Sphingopyxis fribergensis	1515612	S	31	6	37	0.00000
Sphingopyxis lindanitolerans	2054227	S	19	4	23	0.00000
Sphingopyxis alaskensis	117207	S	14	1	15	0.00000
Sphingopyxis granuli	267128	S	8	26	34	0.00000
Sphingorhabdus lacus	392610	S	84	0	84	0.00000
Sphingorhabdus sp. YGSMI21	2077182	S	10	0	10	0.00000
Sphingorhabdus sp. JK6	2725558	S	8	0	8	0.00000
Sphingorhabdus sp. SMR4y	2584094	S	6	0	6	0.00000
Sphingorhabdus sp. M41	1806885	S	3	0	3	0.00000
Blastomonas sp. RAC04	1842535	S	15	14	29	0.00000
Blastomonas fulva	1550728	S	4	6	10	0.00000
Sphingosinithalassobacter sp. CS137	2762748	S	12	1	13	0.00000
Sphingosinithalassobacter sp. zrk23	2711215	S	5	1	6	0.00000
Rhizorhabdus dicambivorans	1850238	S	15	16	31	0.00000
Citromicrobium sp. JL477	1634516	S	10	3	13	0.00000
Allosphingosinicella indica	941907	S	10	0	10	0.00000
Novosphingopyxis sp. PB63	2762729	S	8	2	10	0.00000
Parasphingopyxis algicola	2026624	S	4	0	4	0.00000
Parasphingopyxis sp. CP4	2724527	S	2	0	2	0.00000
Tardibacter chloracetimidivorans	1921510	S	7	6	13	0.00000
Parasphingorhabdus sp. JHSY0214	2806553	S	6	0	6	0.00000
Zymomonas mobilis	542	S	4	0	4	0.00000
Erythrobacter sp. HL-111	1798193	S	17	1	18	0.00000
Erythrobacter sp. THAF29	2587851	S	8	1	9	0.00000
Erythrobacter sp. A30-3	2785907	S	8	5	13	0.00000
Erythrobacter sp. HKB08	2502843	S	7	0	7	0.00000
Erythrobacter sp. 6D36	2782568	S	6	0	6	0.00000
Erythrobacter sp. KY5	2011159	S	4	0	4	0.00000
Erythrobacter neustonensis	1112	S	15	1	16	0.00000
Erythrobacter litoralis	39960	S	15	4	19	0.00000
Erythrobacter mangrovi	2739433	S	12	3	15	0.00000
Erythrobacter aureus	2182384	S	7	0	7	0.00000
Porphyrobacter sp. LM 6	1896196	S	32	10	42	0.00000
Porphyrobacter sp. CACIAM 03H1	2003315	S	23	4	27	0.00000
Porphyrobacter sp. YT40	2547601	S	17	12	29	0.00000
Porphyrobacter sp. HT-58-2	2023229	S	16	2	18	0.00000
Altererythrobacter sp. B11	2060312	S	11	2	13	0.00000
Altererythrobacter sp. TH136	2067415	S	10	0	10	0.00000
Altererythrobacter sp. ZODW24	2185142	S	10	0	10	0.00000
Altererythrobacter sp. BO-6	2604537	S	10	0	10	0.00000
Altererythrobacter epoxidivorans	361183	S	12	1	13	0.00000
Altererythrobacter atlanticus	1267766	S	12	4	16	0.00000
Altererythrobacter ishigakiensis	476157	S	5	0	5	0.00000
Tsuneonella dongtanensis	692370	S	12	1	13	0.00000
Tsuneonella mangrovi	1982042	S	12	1	13	0.00000
Tsuneonella amylolytica	2338327	S	11	2	13	0.00000
Tsuneonella flava	2055955	S	4	1	5	0.00000
Croceicoccus marinus	450378	S	12	5	17	0.00000
Croceicoccus sp. YJ47	2798724	S	9	2	11	0.00000
Croceicoccus naphthovorans	1348774	S	8	12	20	0.00000
Qipengyuania flava	192812	S	14	8	22	0.00000
Qipengyuania seohaensis	266951	S	9	1	10	0.00000
Qipengyuania sediminis	1532023	S	5	0	5	0.00000
Aurantiacibacter gangjinensis	502682	S	13	0	13	0.00000
Aurantiacibacter atlanticus	1648404	S	2	1	3	0.00000
Paraurantiacibacter namhicola	645517	S	8	0	8	0.00000
Pelagerythrobacter marensis	543877	S	7	0	7	0.00000
Sphingosinicella sp. BN140058	1892855	S	9	0	9	0.00000
Sphingosinicella sp. UDD2	2771430	S	6	0	6	0.00000
Sphingosinicella microcystinivorans	335406	S	7	0	7	0.00000
Sandaracinobacter sp. M6	2759707	S	10	0	10	0.00000
Paracoccus sp. Arc7-R13	2500532	S	13	2	15	0.00000
Paracoccus sp. AK26	2589076	S	10	0	10	0.00000
Paracoccus sp. BM15	1529068	S	6	0	6	0.00000
Paracoccus sp. H4-D09	2812658	S	6	1	7	0.00000
Paracoccus sp. MC1862	2760307	S	4	0	4	0.00000
Paracoccus liaowanqingii	2560053	S	15	0	15	0.00000
Paracoccus zhejiangensis	1077935	S	15	4	19	0.00000
Paracoccus pantotrophus	82367	S	15	5	20	0.00000
Paracoccus yeei	147645	S	11	21	32	0.00000
Paracoccus aminophilus	34003	S	10	0	10	0.00000
Paracoccus sanguinis	1545044	S	10	2	12	0.00000
Paracoccus contaminans	1945662	S	10	1	11	0.00000
Paracoccus jeotgali	2065379	S	8	1	9	0.00000
Paracoccus denitrificans	266	S	7	2	9	0.00000
Paracoccus aminovorans	34004	S	6	1	7	0.00000
Paracoccus kondratievae	135740	S	5	1	6	0.00000
Paracoccus suum	2259340	S	5	1	6	0.00000
Paracoccus aestuarii	453842	S	1	0	1	0.00000
Rhodobacter capsulatus	1061	S	31	2	33	0.00000
Rhodobacter blasticus	1075	S	29	2	31	0.00000
Rhodobacter sp. LPB0142	1850250	S	13	7	20	0.00000
Rhodobacter sp. CZR27	2033869	S	9	1	10	0.00000
Sulfitobacter sp. JL08	2070369	S	10	0	10	0.00000
Sulfitobacter sp. AM1-D1	1917485	S	5	6	11	0.00000
Sulfitobacter sp. THAF37	2587855	S	5	3	8	0.00000
Sulfitobacter sp. BSw21498	664426	S	4	0	4	0.00000
Sulfitobacter sp. SK012	1389005	S	4	0	4	0.00000
Sulfitobacter sp. D7	1968541	S	3	1	4	0.00000
Sulfitobacter sp. SK011	1389004	S	2	0	2	0.00000
Sulfitobacter sp. SK025	1389011	S	2	2	4	0.00000
Sulfitobacter sp. B30-2	2785912	S	1	1	2	0.00000
Sulfitobacter pseudonitzschiae	1402135	S	19	7	26	0.00000
Sulfitobacter mediterraneus	83219	S	10	2	12	0.00000
Sulfitobacter pontiacus	60137	S	1	1	2	0.00000
Sulfitobacter guttiformis	74349	S	1	0	1	0.00000
Tabrizicola piscis	2494374	S	49	3	52	0.00000
Roseovarius faecimaris	2494550	S	13	1	14	0.00000
Roseovarius sp. THAF27	2587850	S	4	5	9	0.00000
Roseovarius sp. THAF8	2587846	S	3	3	6	0.00000
Roseovarius sp. THAF9	2587847	S	3	2	5	0.00000
Roseovarius indicus	540747	S	9	9	18	0.00000
Gemmobacter sp. HYN0069	2169400	S	42	5	47	0.00000
Cereibacter sphaeroides	1063	S	36	3	39	0.00000
Leisingera aquaemixtae	1396826	S	11	2	13	0.00000
Leisingera methylohalidivorans	133924	S	8	2	10	0.00000
Leisingera sp. NJS201	2508306	S	1	3	4	0.00000
Leisingera sp. NJS204	2508307	S	1	3	4	0.00000
Celeribacter manganoxidans	1411902	S	10	3	13	0.00000
